Name,CHT,KOR
PN_DESC_64_3_2,"<size=17><b>・</b><color=#6DE5D0>主動技能：</color>你獲得隨機的母神的賜福。在攻擊速度、近戰傷害、屬性傷害、飛劍傷害、移動速度、收劍冷卻中抽取<color=#FB8204>3</color>項提升33%，持續8秒。
<b>・</b>怒氣未滿時，可以消耗15%最大生命值來施放主動技能。（不足時無法施放）
<color=#FB8204><b>・</b>獲取賜福時，有幾率額外獲得賜福，最大額外獲得3個。</color>
</size>","<size=17><b>・</b><color=#6DE5D0>주동 기술：</color>모신의 축복을 무작위로 받는다. 공격 속도, 근접 피해, 속성 피해, 비검 피해, 이동 속도, 검귀 기술 재사용 대기시간 중 <color=#FB8204>3</color>가지가 8초간 33% 증가한다.<b>・</b>노기가 가득 차지 않았을 때 최대 생명력의 15%를 소모하여 주동 기술을 시전할 수 있다. (부족할 시 시전 불가)<color=#FB8204><b>・</b>축복 획득 시 추가 축복을 받을 수 있으며, 최대 3개까지 획득할 수 있다.</color></size>"
PN_NAME_65,長夢霧靄,장몽무애
PN_DESC_65_0_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_0_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_0_2,"<size=17><color=#FB8204><b>・</b><color=#C83E48>當你擊敗關底首領時，</color>獲得1本夢魘秘笈。
<b>・</b>你每擁有1個夢魘技能，你造成的近戰傷害提高7.5%。</color>
</size>","<size=17><color=#FB8204><b>·</b><color=#C83E48>우두머리를 격파하면</color>, 몽염 비급을 1권 얻는다.
<b>·</b>소지하고 있는 몽염 기술 1개당, 근접 피해+7.5%.</color>
</size>"
PN_DESC_65_1_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_1_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_1_2,"<size=17><color=#FB8204><b>・</b><color=#C83E48>當你擊敗關底首領時，</color>獲得1個清明法印。
<b>・</b>你每擁有1個清明法印，你造成的飛劍傷害提高7.5%。</color>
</size>","<size=17><color=#FB8204><b>・</b><color=#C83E48>최종 보스를 처치하면,</color>청명법인을 1개 획득한다.<b>・</b>청명법인 1개당 비검 피해가 7.5% 증가한다.</color></size>"
PN_DESC_65_2_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_2_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_2_2,"<size=17><color=#FB8204><b>・</b><color=#70DE9E>當你洗練神兵時，</color>有小概率出現夢魘詞條。
<b>・</b>你的神兵分解時產生的幽冥之魂提高100%。</color>
</size>","<size=17><color=#FB8204><b>·</b><color=#70DE9E>신병을 제련하면</color>, 낮은 확률로 몽염 추가 효과를 얻는다.
<b>・</b>신병을 분해할 때에 얻는 유명의 혼+100%.</color>
</size>"
PN_DESC_65_3_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_3_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_65_3_2,"<size=17><color=#FB8204><b>・</b><color=#6DE5D0>主動技能：</color>使你暫時獲得</color>[貪婪纏身]，[瘋狂纏身]，[傲慢纏身]，[盲從纏身]，[色欲纏身]<color=#FB8204>技能以及其所有的清明法印效果，並且你的夢魘等級被視為9級，持續14秒。</color>
</size>","<size=17><color=#FB8204><b>・</b><color=#6DE5D0>사용 기술:</color>일정 시간</color>[탐욕의 손길]，[광기의 손길]，[오만의 손길]，[맹종의 손길]，[색욕의 손길]<color=#FB8204>기술 및 대응하는 모든 청명 법인의 효과를 얻어 자신의 몽염 수준이 9 등급으로 간주된다(14초 지속).</color>
</size>"
PN_NAME_66,無根神骸,무근신해
PN_DESC_66_0_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_0_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_0_2,"<size=17><color=#FB8204><b>・</b>你的近戰攻擊有25%的幾率向前方釋放巨大的<color=#FFDCBD>靈魂亂流</color>，對沿途的敵人造成{atk*15}點真實傷害。</color>
</size>",<size=17><color=#FB8204><b>・</b>근접 공격 시 25% 확률로 전방에 거대한 <color=#FFDCBD>영혼난류</color>를 방출하여 경로상의 적에게 {atk*15}의 고정 피해를 준다.</color></size>
PN_DESC_66_1_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_1_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_1_2,"<size=17><color=#FB8204><b>・</b>你造成的飛劍傷害有25%的幾率觸發<color=#FFDCBD>靈魂爆散</color>，向周圍發射15枚<color=#FFDCBD>靈魂之火</color>，每枚造成{atk*1.5}點真實傷害。</color>
</size>","<size=17><color=#FB8204><b>・</b>비검 피해 시 25% 확률로 <color=#FFDCBD>영혼폭산</color>이 발동되어 주변에 15개의 <color=#FFDCBD>영혼화</color>를 발사하며, 각각 {atk*1.5}의 고정 피해를 준다.</color></size>"
PN_DESC_66_2_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_2_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_2_2,"<size=17><color=#FB8204><b>・</b><color=#70DE9E>受到致命傷害時：</color>為你恢復全部的生命值，以及<color=#70DE9E>[藥葫蘆]</color>，並為你移除所有異常狀態。
<b>・</b>觸發後<color=#FFDCBD>[無根神骸]</color>將會消失。</color>
</size>",<size=17><color=#FB8204><b>・</b><color=#70DE9E>치명상을 입을 시：</color>생명력과 <color=#70DE9E>[영약]</color>을 전부 회복하고 모든 상태이상이 제거된다.<b>・</b>발동 시 <color=#FFDCBD>[무근신해]</color>가 사라진다.</color></size>
PN_DESC_66_3_0,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_3_1,<size=17><b>・</b>這玩意什麼用都沒有，就留作紀念吧</size>,<size=17><b>・</b>이것은 아무런 효과도 없으니 기념품으로나 간직하라.</size>
PN_DESC_66_3_2,"<size=17><color=#FB8204><b>・</b>每60秒，全圖會刮起巨大的<color=#FFDCBD>靈魂風暴</color>，每秒對所有敵人造成{atk*6}點真實傷害，持續10秒。
<b>・</b><color=#C83E48>怒氣達到100時：</color>自動消耗全部怒氣，立刻觸發<color=#FFDCBD>靈魂風暴</color>，並使處於<color=#FFDCBD>靈魂風暴</color>中的敵人受到的所有傷害提高100%。（如果正在施放靈魂風暴，則將持續時間延長10秒）</color>
</size>","<size=17><color=#FB8204><b>・</b>60초마다 맵 전체에 거대한 <color=#FFDCBD>영혼폭풍</color>이 몰아쳐 10초간 모든 적에게 매초 {atk*6}의 고정 피해를 준다.<b>・</b><color=#C83E48>노기가 100이 되면：</color>모든 노기를 소모하여 즉시 <color=#FFDCBD>영혼폭풍</color>을 발동시키고, <color=#FFDCBD>영혼폭풍</color> 중인 적이 받는 모든 피해가 100% 증가한다. (이미 영혼폭풍이 진행 중이라면 지속시간이 10초 연장된다)</color></size>"
PN_NAME_67,震龍骨,진룡골
PN_DESC_67_0_0,"<size=17><b>・</b><color=#FFDCBD>造成真實傷害時：</color>有15%的幾率附加{atk*0.5}點<color=#F3ED56>閃電傷害</color>。
</size>",<size=17><b>・</b><color=#FFDCBD>고정 피해 시：</color>15% 확률로 {atk*0.5}의 <color=#F3ED56>전격 피해</color>를 추가로 준다.</size>
PN_DESC_67_0_1,"<size=17><b>・</b><color=#FFDCBD>造成真實傷害時：</color>有25%的幾率附加{atk*0.75}點<color=#F3ED56>閃電傷害</color>。
</size>",<size=17><b>・</b><color=#FFDCBD>고정 피해 시：</color>25% 확률로 {atk*0.75}의 <color=#F3ED56>전격 피해</color>를 추가로 준다.</size>
PN_DESC_67_0_2,"<size=17><b>・</b><color=#FFDCBD>造成真實傷害時：</color>有<color=#FB8204>25%</color>的幾率附加<color=#FB8204>{atk*1}</color>點<color=#F3ED56>閃電傷害</color>。
<color=#FB8204><b>・</b><color=#F3ED56>造成閃電傷害時：</color>使你的所有<color=#FFDCBD>真實傷害</color>提高35%，持續4秒。</color>
</size>",<size=17><b>・</b><color=#FFDCBD>고정 피해 시：</color><color=#FB8204>25%</color> 확률로 <color=#FB8204>{atk*1}</color>의 <color=#F3ED56>전격 피해</color>를 추가로 준다.<color=#FB8204><b>・</b><color=#F3ED56>전격 피해 시：</color>모든 <color=#FFDCBD>고정 피해</color>가 4초간 35% 증가한다.</color></size>
PN_DESC_67_1_0,"<size=17><b>・</b>移動速度提高5%。
<b>・</b>你的<color=#F3ED56>閃電傷害</color>提高相當於額外移動速度加成的50%。
</size>",<size=17><b>・</b>이동 속도가 5% 증가한다.<b>・</b>추가 이동 속도 증가량의 50%만큼 <color=#F3ED56>전격 피해</color>가 증가한다.</size>
PN_DESC_67_1_1,"<size=17><b>・</b>移動速度提高10%。
<b>・</b>你的<color=#F3ED56>閃電傷害</color>提高相當於額外移動速度加成的100%。
</size>",<size=17><b>・</b>이동 속도가 10% 증가한다.<b>・</b>추가 이동 속도 증가량의 100%만큼 <color=#F3ED56>전격 피해</color>가 증가한다.</size>
PN_DESC_67_1_2,"<size=17><b>・</b>移動速度提高<color=#FB8204>15%</color>。
<b>・</b>你的<color=#F3ED56>閃電傷害</color>提高相當於額外移動速度加成的<color=#FB8204>150%</color>。
<color=#FB8204><b>・</b><color=#F3ED56>造成閃電傷害時：</color>有15%的幾率使你的移動速度提高25%，持續2秒。</color>
</size>",<size=17><b>・</b>이동 속도가 <color=#FB8204>15%</color> 증가한다.<b>・</b>추가 이동 속도 증가량의 <color=#FB8204>150%</color>만큼 <color=#F3ED56>전격 피해</color>가 증가한다.<color=#FB8204><b>・</b><color=#F3ED56>전격 피해 시：</color>15% 확률로 이동 속도가 2초간 25% 증가한다.</color></size>
PN_DESC_67_2_0,"<size=17><b>・</b><color=#F3ED56>閃電傷害</color>+15%。
</size>",<size=17><b>・</b><color=#F3ED56>전격 피해</color>+15%.</size>
PN_DESC_67_2_1,"<size=17><b>・</b><color=#F3ED56>閃電傷害</color>+25%。
<b>・</b>你造成的<color=#FFDCBD>真實傷害</color>提高相當於<color=#F3ED56>閃電傷害</color>加成的50%。
</size>",<size=17><b>・</b><color=#F3ED56>전격 피해</color>+25%.<b>・</b><color=#F3ED56>전격 피해</color> 증가량의 50%만큼 <color=#FFDCBD>고정 피해</color>가 증가한다.</size>
PN_DESC_67_2_2,"<size=17><b>・</b><color=#F3ED56>閃電傷害</color><color=#FB8204>+45%</color>。
<b>・</b>你造成的<color=#FFDCBD>真實傷害</color>提高相當於<color=#F3ED56>閃電傷害</color>加成的<color=#FB8204>100%</color>。
<color=#FB8204><b>・</b><color=#F3ED56>造成閃電傷害時：</color>你的所有<color=#FFDCBD>真實傷害</color>提高25%，持續4秒。</color>
</size>",<size=17><b>・</b><color=#F3ED56>전격 피해</color><color=#FB8204>+45%</color>.<b>・</b><color=#F3ED56>전격 피해</color> 증가량의 <color=#FB8204>100%</color>만큼 <color=#FFDCBD>고정 피해</color>가 증가한다.<color=#FB8204><b>・</b><color=#F3ED56>전격 피해 시：</color>모든 <color=#FFDCBD>고정 피해</color>가 4초간 25% 증가한다.</color></size>
PN_DESC_67_3_0,"<size=17><b>・</b><color=#6DE5D0>主動技能：</color>召喚1道巨大的<color=#F3ED56>通天雷</color>，對最近的1個敵人造成{atk*5}點<color=#FFDCBD>真實</color><color=#F3ED56>閃電傷害</color>。
</size>",<size=17><b>・</b><color=#6DE5D0>주동 기술：</color>거대한 <color=#F3ED56>통천뢰</color>를 소환하여 가장 가까운 적에게 {atk*5}의 <color=#FFDCBD>고정</color><color=#F3ED56>전격 피해</color>를 준다.</size>
PN_DESC_67_3_1,"<size=17><b>・</b><color=#6DE5D0>主動技能：</color>召喚1道巨大的<color=#F3ED56>通天雷</color>，對最近的1個敵人造成{atk*8}點<color=#FFDCBD>真實</color><color=#F3ED56>閃電傷害</color>。
<b>・</b><color=#F3ED56>通天雷</color>有15%的概率造成4倍傷害。
</size>",<size=17><b>・</b><color=#6DE5D0>주동 기술：</color>거대한 <color=#F3ED56>통천뢰</color>를 소환하여 가장 가까운 적에게 {atk*8}의 <color=#FFDCBD>고정</color><color=#F3ED56>전격 피해</color>를 준다.<b>・</b><color=#F3ED56>통천뢰</color>는 15% 확률로 4배의 피해를 준다.</size>
PN_DESC_67_3_2,"<size=17><b>・</b><color=#6DE5D0>主動技能：</color>召喚1道巨大的<color=#F3ED56>通天雷</color>，對最近的1個敵人造成<color=#FB8204>{atk*14}點</color><color=#FFDCBD>真實</color><color=#F3ED56>閃電傷害</color>。
<b>・</b><color=#F3ED56>通天雷</color>有15%的概率造成4倍傷害。
<color=#FB8204><b>・</b><color=#F3ED56>通天雷</color>造成傷害後會引發1次<color=#F3ED56>雷暴</color>，對裏面的所有敵人造成相當於通天雷50%傷害的<color=#FFDCBD>真實</color><color=#F3ED56>閃電傷害</color>。</color>
</size>",<size=17><b>・</b><color=#6DE5D0>주동 기술：</color>거대한 <color=#F3ED56>통천뢰</color>를 소환하여 가장 가까운 적에게 <color=#FB8204>{atk*14}</color>의 <color=#FFDCBD>고정</color><color=#F3ED56>전격 피해</color>를 준다.<b>・</b><color=#F3ED56>통천뢰</color>는 15% 확률로 4배의 피해를 준다.<color=#FB8204><b>・</b><color=#F3ED56>통천뢰</color> 피해 후 <color=#F3ED56>뇌폭</color>이 발생하여 범위 내 모든 적에게 통천뢰 피해의 50%만큼 <color=#FFDCBD>고정</color><color=#F3ED56>전격 피해</color>를 준다.</color></size>
PN_NAME_68,北海鰭,북해지느러미
PN_DESC_68_0_0,"<size=17><b>・</b><color=#73D7F1>冰霜傷害</color>+15%。
</size>",<size=17><b>・</b><color=#73D7F1>빙결 피해</color>+15%.</size>
PN_DESC_68_0_1,"<size=17><b>・</b><color=#73D7F1>冰霜傷害</color>+25%。
<b>・</b>你造成的<color=#FFDCBD>真實傷害</color>提高相當於<color=#73D7F1>冰霜傷害</color>加成的50%。
</size>",<size=17><b>・</b><color=#73D7F1>빙결 피해</color>+25%.<b>・</b><color=#73D7F1>빙결 피해</color> 증가량의 50%만큼 <color=#FFDCBD>고정 피해</color>가 증가한다.</size>
PN_DESC_68_0_2,"<size=17><b>・</b><color=#73D7F1>冰霜傷害</color><color=#FB8204>+45%</color>。
<b>・</b>你造成的<color=#FFDCBD>真實傷害</color>提高相當於<color=#73D7F1>冰霜傷害</color>加成的<color=#FB8204>100%</color>。
<color=#FB8204><b>・</b>你的<color=#FFDCBD>真實傷害</color>有15%的幾率造成2.5倍傷害。</color>
</size>",<size=17><b>・</b><color=#73D7F1>빙결 피해</color><color=#FB8204>+45%</color>.<b>・</b><color=#73D7F1>빙결 피해</color> 증가량의 <color=#FB8204>100%</color>만큼 <color=#FFDCBD>고정 피해</color>가 증가한다.<color=#FB8204><b>・</b><color=#FFDCBD>고정 피해</color>가 15% 확률로 2.5배의 피해를 준다.</color></size>
